text,true,pred,prob
major evacuations as philippines braces for typhoon hagupit more than half a million people seek safety as ty,support_and_relief,non_informative,0.618242
good evening i am an inhabitant of clercine next to the village thedate we have never found anything,support_and_relief,support_and_relief,0.99871325
prayers to philippines,non_informative,non_informative,0.99766433
that s terrible i grew up riding since i was a baby been around it shit like this is pathetic,non_informative,non_informative,0.999084
\ pba opening postponed due to,non_informative,non_informative,0.9962084
i love amp but i m fed up w the tmz app on xbox live cable guy here day new modem really fast speed but app never works,non_informative,non_informative,0.9993591
business iran nuclear deal opened access to goods not jobs poll finds,non_informative,non_informative,0.99209917
step one to finding out if you re drunk try to walk in a straight line status failed im drunk,non_informative,non_informative,0.99896204
council approves amendment to remove section f allowing the weigh in process to take place in a licenses establishment,non_informative,non_informative,0.99643445
thinking of our friends category mph winds red alert in vanuatu,non_informative,non_informative,0.92861384
let s play a game called lay in traffic hey you re already winni oh you just lost,non_informative,non_informative,0.99956113
three firefighting helicopters ka and one mi are ready to fight fires in shaturskiy yegoryevskiy and orekhovo zuevo regions a state of emergency has been proclaimed by the local authorities throughout the region we are headed for trouble it is early on this tuesday morning and mallam muhammadu is already at work scavenging through trash bins and dumps in nigeria s northeastern city of yola in adamawa state,support_and_relief,support_and_relief,0.96061784
girl you missed out friday,non_informative,non_informative,0.99943286
everyone celebrating the arrival of let s party,non_informative,non_informative,0.99893874
donate now to relied fund link,support_and_relief,support_and_relief,0.9916973
hope all the folks out there are doing okay keep praying,non_informative,non_informative,0.9970573
just got back from school amp i am freaking tired haih baru second day,non_informative,non_informative,0.99921894
read this could you do something like this adopt one and then talk,non_informative,support_and_relief,0.9136935
celebs take to twitter to extend their support for victims,non_informative,non_informative,0.9601319
mess with us kpop fans whether which fandoms we re from you get a moshpit that is way tougher than your bieagbors and irectionsers,non_informative,non_informative,0.99943286
fans helped us raise for the colorado wildfire relief fund last night at red rocks speech,support_and_relief,support_and_relief,0.9719363
currently eating crackers and hummus make it stop my dinner is on the stove,non_informative,non_informative,0.999213
did you hear about the gay french general,non_informative,non_informative,0.9987394
can t wait to live off pancakes and alcohol for almost ten whole days,non_informative,non_informative,0.9994672
you tweet like a female,non_informative,non_informative,0.99938834
as luke spoke he grew aware of cilghaps presence rushing across the from the direction of the infirmary an in,non_informative,support_and_relief,0.54008406
a faithful freaky amp fun type relationship gt gt gt gt,non_informative,non_informative,0.99947065
love,non_informative,non_informative,0.97395533
had a dream last night i was tryin to hook up with someone who was ignorin me amp makin waffles on a waffle pan in bed so i might be a psychic,non_informative,non_informative,0.9994574
please volunteers nroc needs you call please share map gt,support_and_relief,support_and_relief,0.99225533
again felt a tremor plz god its too much stop stop we can t bear any more,non_informative,non_informative,0.99809486
seasonal droughts also pose a threat with well water becoming increasingly salty as groundwater levels are depleted,support_and_relief,support_and_relief,0.9983583
started not to give a fuck and stopped fearing the consequence,non_informative,non_informative,0.99929094
what my love got me for my birthday gt gt,non_informative,non_informative,0.99954045
the the best head lice remedy in just minu,non_informative,non_informative,0.9967062
this is what a monster thinks about during a tragedy jesus would smack the shit out of him,non_informative,non_informative,0.99922526
how about you see your way to me,non_informative,non_informative,0.9991242
jake robertson gives the canadian health care system two thumbs up n,non_informative,non_informative,0.998585
people still wear shirts that say hollister on the front k,non_informative,non_informative,0.9989926
wow i ve never seen a sky that dark lightning strikes happening and bad weather brewing,non_informative,non_informative,0.8751724
prayers go out to those effected by the metro north train derailment in bronx,non_informative,non_informative,0.9980563
human rights watch director ken roth criticizes israel for aiding nepal while blockading gaza,non_informative,non_informative,0.97917515
sure hope my friends on the baja peninsula will all be okay,non_informative,non_informative,0.9973794
drinking a bravoure by bierhalle deconinck,non_informative,non_informative,0.9991716
